ticker,date,open,close,high,low,volume,gap_pct,rc_result,net_pl
LWLG,2022-04-13,9.58,10.69,10.77,9.45,713580,11.59,Win,22144.19
UEC,2022-04-13,5.89,6.54,6.6,5.77,25151699,11.04,Win,22144.19
REDU,2022-04-13,0.9909,1.1,1.1671,0.9909,887545,11.01,Win,22144.19
INDO,2022-04-14,15.18,26.4,27.75,14.32,9867600,73.91,Win,14649.36
MDVL,2022-04-14,1.41,2.44,2.67,1.34,58682734,73.05,Win,14649.36
MDVLQ,2022-04-14,1.41,2.44,2.67,1.34,58634614,73.05,Win,14649.36
AGIG,2022-04-14,3.38,4.86,5.05,3.22,1923590,43.79,Win,14649.36
HUSA,2022-04-14,3.38,4.86,5.05,3.22,1923590,43.79,Win,14649.36
CMLS,2022-04-14,10.24,14.21,14.64,10.19,764223,38.77,Win,14649.36
APCX,2022-04-14,1.74,2.25,2.27,1.68,602302,29.31,Win,14649.36
MARPS,2022-04-14,7.68,9.61,10.74,7.32,1126500,25.13,Win,14649.36
NEXT,2022-04-14,6.1,7.37,7.61,6.03,3412963,20.82,Win,14649.36
WORX,2022-04-14,0.945,1.12,1.48,0.88,508740,18.52,Win,14649.36
IMPP,2022-04-14,1.24,1.46,1.57,1.18,4033147,17.74,Win,14649.36
ENSV,2022-04-14,2.27,2.63,2.89,2.22,3193857,15.86,Win,14649.36
CRDL,2022-04-14,1.79,2.05,2.08,1.758,2111000,14.53,Win,14649.36
USEG,2022-04-14,4.21,4.79,4.96,4.11,1946200,13.78,Win,14649.36
PHX,2022-04-14,3.14,3.56,3.87,3.12,1153000,13.38,Win,14649.36
TRVI,2022-04-14,2.92,3.28,3.43,2.86,2884800,12.33,Win,14649.36
NINE,2022-04-14,2.99,3.34,3.47,2.92,1915890,11.71,Win,14649.36
REDU,2022-04-14,1.13,1.26,1.285,1.13,1176131,11.5,Win,14649.36
VSTM,2022-04-14,1.59,1.77,2.13,1.57,2506555,11.32,Win,14649.36
BTE,2022-04-14,4.55,5.05,5.1,4.45,1095800,10.99,Win,14649.36
ENSV,2022-04-18,2.95,3.63,3.85,2.76,16486240,23.05,Win,10723.8
ATER,2022-04-18,5.36,6.55,6.6,5.16,7108558,22.2,Win,10723.8
NKTR,2022-04-18,4,4.74,4.78,3.78,1389281.4,18.5,Win,10723.8
CASA,2022-04-18,6.04,7.1,7.18,5.63,183452792,17.55,Win,10723.8
CASSQ,2022-04-18,6.04,7.1,7.18,5.63,183258800,17.55,Win,10723.8
DCFCW,2022-04-18,2.23,2.62,3.35,2.21,526600,17.49,Win,10723.8
MLTX,2022-04-18,5.13,5.99,6.461,4.518,874000,16.76,Win,10723.8
FREQ,2022-04-18,1.64,1.91,2.21,1.57,9002936,16.46,Win,10723.8
KAVL,2022-04-18,1.19,1.37,1.45,1.13,1283840,15.13,Win,10723.8
TGTX,2022-04-18,6.03,6.92,7.17,6.021,14024390,14.76,Win,10723.8
WRAP,2022-04-18,2.53,2.89,2.9,2.39,1639623,14.23,Win,10723.8
MTEK,2022-04-18,1.38,1.54,1.65,1.34,739900,11.59,Win,10723.8
INDO,2022-04-18,23.2,25.8,30.69,22.6,11413300,11.21,Win,10723.8
IVDA,2022-04-18,2.3,2.54,2.98,2.15,565466.5,10.43,Win,10723.8
SEV_old1,2022-04-19,4.65,7.6,8.75,4.65,96888663,63.44,Win,12900.24
SEVCD,2022-04-19,4.6499,7.5998,8.7498,4.6499,1291319,63.44,Win,12900.24
SEVCF,2022-04-19,4.65,7.6,8.75,4.65,1291322,63.44,Win,12900.24
SEVCQ,2022-04-19,4.65,7.6,8.75,4.65,96849200,63.44,Win,12900.24
LLAP,2022-04-19,3.88,4.98,5.49,3.88,2701100,28.35,Win,12900.24
CRGE,2022-04-19,6.19,7.93,8.46,6.19,2305110,28.11,Win,12900.24
CRGEQ,2022-04-19,6.19,7.93,8.46,6.19,2305110,28.11,Win,12900.24
MDVL,2022-04-19,2.14,2.73,3.17,1.96,37709279,27.57,Win,12900.24
MDVLQ,2022-04-19,2.14,2.73,3.17,1.96,37651467,27.57,Win,12900.24
ZY,2022-04-19,1.66,2.01,2.03,1.59,3282789,21.08,Win,12900.24
AFMJF,2022-04-19,0.9,1.07,1.11,0.891,1609801,18.89,Win,12900.24
SAVA,2022-04-19,19.27,22.46,22.71,18.65,7895100,16.55,Win,12900.24
CADL,2022-04-19,4.76,5.51,5.75,4.76,1181711,15.76,Win,12900.24
TDUP,2022-04-19,7.62,8.81,8.99,7.58,1058900,15.62,Win,12900.24
TCDA,2022-04-19,10.18,11.75,11.98,10.16,1002766,15.42,Win,12900.24
TCDAQ,2022-04-19,10.18,11.75,11.98,10.16,1002800,15.42,Win,12900.24
CRXT,2022-04-19,1.28,1.45,1.5,1.11,17421348,13.28,Win,12900.24
DDL,2022-04-19,4.9,5.52,5.55,4.84,3806821,12.65,Win,12900.24
PPGH,2022-04-19,8,8.94,9.05,7.9,642946,11.75,Win,12900.24
LWLG,2022-04-19,11.56,12.89,13.08,11.5591,1900989,11.51,Win,12900.24
WBEV,2022-04-20,3.78,5.02,5.03,3.4,903908,32.8,Win,4449.08
RDBX,2022-04-20,2.02,2.54,2.6843,1.975,5484791,25.74,Win,4449.08
ARCT,2022-04-20,20.15,24.47,25.8,18.32,6150231,21.44,Win,4449.08
TH,2022-04-20,6.05,7.26,7.48,6.05,1595326,20.0,Win,4449.08
LGVN,2022-04-20,10.126,11.68,13.86,9.78,1411250,15.35,Win,4449.08
LLAP,2022-04-20,5.11,5.83,8,5.11,20660700,14.09,Win,4449.08
ANNX,2022-04-20,2.4,2.73,2.76,2.24,2544600,13.75,Win,4449.08
REDU,2022-04-20,1.24,1.41,1.41,1.2315,880177,13.71,Win,4449.08
MDVL,2022-04-20,2.42,2.71,3.19,2.35,34680320,11.98,Win,4449.08
MDVLQ,2022-04-20,2.42,2.71,3.19,2.35,34587985,11.98,Win,4449.08
CRXT,2022-04-20,1.87,2.08,3.94,1.72,237088997,11.23,Win,4449.08
ATHOF,2022-04-20,1.92,2.13,2.16,1.92,892544,10.94,Win,4449.08
HCSG,2022-04-20,17.96,19.91,20.54,17.5,5434767,10.86,Win,4449.08
REI,2022-04-20,4.27,4.71,4.85,4.2,6451300,10.3,Win,4449.08
NRGV,2022-04-20,12.77,14.08,14.37,12.75,505100,10.26,Win,4449.08
SWVL,2022-04-21,4.95,6.3,9.8,4.53,867360,27.27,Win,7118.18
AMPED,2022-04-21,3.1515,3.717,4.035,3.1515,1197925,17.94,Win,7118.18
PLSE,2022-04-21,3.69,4.28,4.58,3.65,796541,15.99,Win,7118.18
MDVL,2022-04-21,2.62,3.03,3.56,2.5,39903945,15.65,Win,7118.18
MDVLQ,2022-04-21,2.62,3.03,3.56,2.5,39881538,15.65,Win,7118.18
BAOS,2022-04-21,0.877,1.01,1.23,0.829,882533,15.17,Win,7118.18
RCAT,2022-04-21,2.01,2.26,2.45,2,5583000,12.44,Win,7118.18
DRIP,2022-04-21,19.83,22.12,22.356,19.65,4800500,11.55,Win,7118.18
HCDI,2022-04-21,2.01,2.24,2.55,2.01,2163109,11.44,Win,7118.18
SKYH,2022-04-22,6.08,8.01,8.33,5.75,14347800,31.74,Win,3701.21
FRGE,2022-04-22,11.26,14.04,20.13,11.25,623500,24.69,Win,3701.21
UVXY,2022-04-22,13.07,15.39,15.57,12.92,576405,17.75,Win,3701.21
AMPED,2022-04-22,3.6525,4.2225,4.3335,3.453,1105129,15.61,Win,3701.21
VIXY,2022-04-22,16.37,18.36,18.49,16.27,1148848.55,12.16,Win,3701.21
KMPH,2022-04-22,4.22,4.73,4.9,4.2,1467977,12.09,Win,3701.21
ZVRA,2022-04-22,4.22,4.73,4.9,4.2,1452800,12.09,Win,3701.21
VYGR,2022-04-22,6.73,7.48,7.52,6.65,1009776,11.14,Win,3701.21
RDBX,2022-04-25,2.87,3.92,4.43,2.87,42196882,36.59,Win,3337.17
RUBY,2022-04-25,1.38,1.87,1.9,1.34,9541851,35.51,Win,3337.17
SRNW,2022-04-25,0.888,1.15,1.15,0.88,1191504.98,29.5,Win,3337.17
NKTX,2022-04-25,14.49,18.72,18.95,14.05,109832000,29.19,Win,3337.17
VERU,2022-04-25,11.31,14.1,14.37,11.11,4244067.2,24.67,Win,3337.17
CANG,2022-04-25,2.69,3.32,3.36,2.57,10933200,23.42,Win,3337.17
CABA,2022-04-25,1.3,1.59,1.88,1.3,801800,22.31,Win,3337.17
SKYH,2022-04-25,7.62,9.29,11.18,7.15,16487400,21.92,Win,3337.17
ATER,2022-04-25,4.32,5.11,5.2,4.05,1866283,18.29,Win,3337.17
DOGZ,2022-04-25,3.44,4.04,4.3288,3.37,569851.5,17.44,Win,3337.17
DNA,2022-04-25,3.31,3.88,3.92,3.31,587020,17.22,Win,3337.17
EQRX,2022-04-25,4.26,4.95,4.95,4.2,965603,16.2,Win,3337.17
VUZI,2022-04-25,5.14,5.93,6.0499,5.125,2942157,15.37,Win,3337.17
ZY,2022-04-25,1.78,2.05,2.1408,1.74,2878146,15.17,Win,3337.17
GOSS,2022-04-25,7.932,9.08,9.145,6.65,5834900,14.47,Win,3337.17
TCDA,2022-04-25,10.44,11.85,11.92,10.27,1404921,13.51,Win,3337.17
TCDAQ,2022-04-25,10.44,11.85,11.92,10.27,1404900,13.51,Win,3337.17
CLVS,2022-04-25,2.15,2.44,2.48,2.13,5925982,13.49,Win,3337.17
CLVSQ,2022-04-25,2.15,2.44,2.48,2.13,5818200,13.49,Win,3337.17
CRGE,2022-04-25,6.1,6.87,6.99,5.88,757119,12.62,Win,3337.17
NUTX,2022-04-26,4.57,7.68,13.81,4.36,75427776,68.05,Win,8471.3
LIZI,2022-04-26,1.09,1.32,1.37,1.05,617651,21.1,Win,8471.3
HYMC,2022-04-26,1.33,1.54,1.65,1.3,3111500,15.79,Win,8471.3
EAR,2022-04-26,3.54,4.07,4.23,3.38,1124318,14.97,Win,8471.3
DJTWW,2022-04-26,11.65,13.39,13.5,11.0101,540563,14.94,Win,8471.3
DWACW,2022-04-26,11.65,13.39,13.5,11.0101,545257,14.94,Win,8471.3
VBLT,2022-04-26,1.43,1.58,1.73,1.43,2180758,10.49,Win,8471.3
IMNM,2022-04-27,2.88,3.55,4.07,2.81,943900,23.26,Win,38514.42
VIVK,2022-04-27,3.04,3.65,4.5,2.9501,83242997,20.07,Win,38514.42
TPST,2022-04-27,2.56,3.07,3.99,2.54,739284.38,19.92,Win,38514.42
MSC,2022-04-27,4.7499,5.45,7.0753,4.71,736791,14.74,Win,38514.42
TAL,2022-04-27,2.62,2.96,2.995,2.61,8243110,12.98,Win,38514.42
CD_old,2022-04-27,5.13,5.79,5.82,5.105,5496556,12.87,Win,38514.42
DJTWW,2022-04-27,14.34,16.05,17.98,14.0001,1413001,11.92,Win,38514.42
DWACW,2022-04-27,14.34,16.05,17.98,14.0001,1419193,11.92,Win,38514.42
EDU,2022-04-27,9.72,10.79,10.81,9.72,3338841,11.01,Win,38514.42
ERYP,2022-04-27,1.29,1.43,1.47,1.2,821854,10.85,Win,38514.42
FMAC,2022-04-27,7.51,8.32,8.5,7.51,613301,10.79,Win,38514.42
STRYQ,2022-04-27,7.51,8.32,8.5,7.51,613301,10.79,Win,38514.42
SAI,2022-04-27,9.58,10.585,11.58,9.58,514700,10.49,Win,38514.42
TUGC,2022-04-27,9.58,10.585,11.58,9.58,514827,10.49,Win,38514.42
ASC,2022-04-27,5.73,6.33,6.44,5.67,684800,10.47,Win,38514.42
SWVL,2022-04-28,6.79,10.09,11.4,6.79,1121556,48.6,Win,10377.85
ALLG,2022-04-28,8.89,12.38,12.66,8.7,3085273,39.26,Win,10377.85
HOWL,2022-04-28,4.05,5.11,5.37,4.03,695000,26.17,Win,10377.85
AFIB,2022-04-28,1,1.2,1.24,0.943,9756800,20.0,Win,10377.85
SQZ,2022-04-28,3.18,3.73,3.99,3.1,20655628,17.3,Win,10377.85
ACHR,2022-04-28,4,4.63,4.67,3.91,6435100,15.75,Win,10377.85
ARCH_old,2022-04-28,4,4.63,4.67,3.9103,6437633,15.75,Win,10377.85
CVRX,2022-04-28,5.74,6.59,7.89,5.74,1305600,14.81,Win,10377.85
RCMT,2022-04-28,15,17.03,17.3,13.5,2189350,13.53,Win,10377.85
FLWS,2022-04-28,9.18,10.37,10.74,9.13,3765579,12.96,Win,10377.85
WVE,2022-04-28,1.98,2.22,2.34,1.92,1475791,12.12,Win,10377.85
ACTG,2022-04-28,4.41,4.92,5.06,4.39,1014591,11.56,Win,10377.85
EQRX,2022-04-28,4.86,5.39,5.395,4.79,964031,10.91,Win,10377.85
VKTX,2022-04-28,2.19,2.42,2.42,2.15,1051643,10.5,Win,10377.85
SOXL,2022-04-28,23.2,25.58,26.3,22.4,63555800,10.26,Win,10377.85
PBI,2022-04-28,4.83,5.32,5.475,4.78,8215849,10.14,Win,10377.85
CETXP,2022-05-02,0.5974,1.4,3.36,0.5974,527731,134.35,Win,2818.83
BTTX,2022-05-02,1.38,2.01,2.0599,1.11,61505594,45.65,Win,2818.83
ZSAN,2022-05-02,1.35,1.69,1.78,1.33,1084184,25.19,Win,2818.83
ZSANQ,2022-05-02,1.35,1.69,1.78,1.33,1074449,25.19,Win,2818.83
NWBO,2022-05-02,1.09,1.36,1.39,1.09,6716200,24.77,Win,2818.83
RDBX,2022-05-02,6.84,8.53,11,6.41,159980765,24.71,Win,2818.83
CPS,2022-05-02,4.54,5.5,5.57,4.51,2047036,21.15,Win,2818.83
SEER,2022-05-02,7.19,8.46,8.73,7.08,747837,17.66,Win,2818.83
INBX_old,2022-05-02,15.69,18.22,18.28,15.69,552000,16.12,Win,2818.83
FUV,2022-05-02,3.57,4.13,4.19,3.44,1201786,15.69,Win,2818.83
ACCD,2022-05-02,5.575,6.43,7.23,5.55,18899300,15.34,Win,2818.83
TH,2022-05-02,6.13,6.99,7.09,6.13,554889,14.03,Win,2818.83
MVIS,2022-05-02,3.2,3.62,3.62,3.16,3496100,13.12,Win,2818.83
GFF,2022-05-02,19.84,22.43,22.49,19.76,1534033,13.05,Win,2818.83
KC,2022-05-02,3.54,4,4,3.48,2908500,12.99,Win,2818.83
LABU,2022-05-02,8.1,9.14,9.16,8.03,1576282.05,12.84,Win,2818.83
MDVL,2022-05-02,1.64,1.85,2.15,1.6,6658818,12.8,Win,2818.83
MDVLQ,2022-05-02,1.64,1.85,2.15,1.6,6539055,12.8,Win,2818.83
TAL,2022-05-02,3.28,3.7,3.71,3.24,11088600,12.8,Win,2818.83
POSH,2022-05-02,11,12.37,12.4,10.81,879851,12.45,Win,2818.83
BWV,2022-05-03,3.38,6.45,7.12,3.2601,35333194,90.83,Win,3899.2
EVER,2022-05-03,9.38,12.16,12.25,9.38,2715260,29.64,Win,3899.2
EQOS,2022-05-03,1.66,2.05,2.09,1.66,626600,23.49,Win,3899.2
SPRO,2022-05-03,1.5,1.85,2.37,1.495,17612061,23.33,Win,3899.2
XRTX,2022-05-03,1.49,1.83,2.29,1.32,543906.22,22.82,Win,3899.2
CPSH,2022-05-03,3.61,4.36,4.5,3.57,692787,20.78,Win,3899.2
SHLS,2022-05-03,11,12.96,13.15,10.83,4850700,17.82,Win,3899.2
ENVX,2022-05-03,9.19,10.68,12.19,9.19,17675400,16.21,Win,3899.2
ARRY,2022-05-03,7.2,8.24,8.32,7.07,6322479,14.44,Win,3899.2
CPSS,2022-05-03,12.01,13.68,13.69,12.01,538870,13.91,Win,3899.2
BORR,2022-05-03,4.0136,4.5448,4.5546,4.0037,1701612,13.24,Win,3899.2
TTI,2022-05-03,3.9,4.4,4.59,3.9,4694300,12.82,Win,3899.2
BTTX,2022-05-03,1.64,1.85,2.45,1.56,50802320,12.8,Win,3899.2
TWI,2022-05-03,14.32,16.14,16.35,14.32,1220884,12.71,Win,3899.2
ESPR,2022-05-03,5.8,6.53,6.56,5.69,2331085,12.59,Win,3899.2
HYMC,2022-05-03,1.3,1.46,1.48,1.27,1619810,12.31,Win,3899.2
TMC,2022-05-03,1.56,1.75,1.84,1.56,3353861,12.18,Win,3899.2
AMTX,2022-05-03,9.09,10.14,10.16,9.07,696925,11.55,Win,3899.2
OHI,2022-05-03,25.93,28.82,28.89,25.93,8330200,11.15,Win,3899.2
ATOM,2022-05-03,11.5,12.74,12.9,10.92,541365,10.78,Win,3899.2
CETXP,2022-05-04,1.1,2.2,3.72,1.02,1170000,100.0,Win,8185.76
SOUN,2022-05-04,10.93,14.51,14.9,10.54,4531605,32.75,Win,8185.76
BTTX,2022-05-04,1.7,2.17,2.4,1.67,21881590,27.65,Win,8185.76
PRTS,2022-05-04,6.96,8.65,8.97,6.95,5548434,24.28,Win,8185.76
NWBO,2022-05-04,1.32,1.63,1.64,1.28,9546400,23.48,Win,8185.76
EHTH,2022-05-04,8.4,10.35,11.48,8.36,8313830,23.21,Win,8185.76
BHG,2022-05-04,1.83,2.24,2.32,1.818,15535662,22.4,Win,8185.76
VVNT,2022-05-04,5.48,6.47,6.59,5.44,1453112,18.07,Win,8185.76
WTI,2022-05-04,5.09,5.9,5.92,5.09,10682650,15.91,Win,8185.76
CHGG,2022-05-04,17.6,20.39,20.5,17.4,22976400,15.85,Win,8185.76
EOSE,2022-05-04,2.2,2.54,2.64,2.03,2377200,15.45,Win,8185.76
NVTAQ,2022-05-04,5.19,5.96,6.12,4.82,12055390,14.84,Win,8185.76
BLTE,2022-05-04,11.6,13.19,14.299,11.3,2186400,13.71,Win,8185.76
USEG,2022-05-04,3.96,4.5,4.52,3.96,545900,13.64,Win,8185.76
SKYT,2022-05-04,6.32,7.17,7.23,6.05,500301,13.45,Win,8185.76
LFST,2022-05-04,6.71,7.54,7.75,6.31,1278200,12.37,Win,8185.76
VAXX,2022-05-04,5.82,6.54,6.8,5.5343,780813,12.37,Win,8185.76
SOFI,2022-05-04,6.36,7.14,7.17,6.2,77128300,12.26,Win,8185.76
FNGA,2022-05-04,12.2,13.69,13.79,11.56,1503750,12.21,Win,8185.76
FRSH,2022-05-04,15.01,16.82,16.98,14.8,8570570,12.06,Win,8185.76
NLST,2022-05-05,4.15,5.36,5.87,3.88,1570599,29.16,Win,1231.3
UVXY,2022-05-05,14.57,17.76,18.31,14.41,528354,21.89,Win,1231.3
GESI,2022-05-05,3.525,4.15,4.3,3.5,909401,17.73,Win,1231.3
VIXY,2022-05-05,17.83,20.45,20.9,17.675,1581682.05,14.69,Win,1231.3
KD,2022-05-05,11.45,13.12,13.12,11.37,5112700,14.59,Win,1231.3
OBSV,2022-05-05,1.55,1.77,1.901,1.49,1460180,14.19,Win,1231.3
VMEO,2022-05-05,9.19,10.365,10.43,9.15,3465000,12.79,Win,1231.3
LIXT,2022-05-05,1.42,1.59,1.73,1.4,594671.8,11.97,Win,1231.3
HDSN,2022-05-05,8.1,9.06,9.22,8.06,9338312,11.85,Win,1231.3
NWBO,2022-05-05,1.71,1.91,1.96,1.68,11679600,11.7,Win,1231.3
BRN,2022-05-05,2.92,3.25,3.3,2.85,1743172,11.3,Win,1231.3
EHTH,2022-05-05,10.1,11.15,11.83,9.91,2949585,10.4,Win,1231.3
TRHC,2022-05-06,3.17,4.1,4.15,2.77,1267518,29.34,Win,25967.8
QRTEA,2022-05-06,2.94,3.65,3.97,2.9,13207140,24.15,Win,25967.8
SKYH,2022-05-06,6.11,7.31,8.35,5.75,6265400,19.64,Win,25967.8
HGEN,2022-05-06,1.81,2.15,2.37,1.79,4479760,18.78,Win,25967.8
RADI,2022-05-06,12.48,14.71,15.25,11.98,6938698,17.87,Win,25967.8
UDMY,2022-05-06,10.7,12.54,12.67,10.49,1442154,17.2,Win,25967.8
CORBF,2022-05-06,2.25,2.63,2.65,2.19,718700,16.89,Win,25967.8
CAN,2022-05-06,3.56,4.1,4.11,3.5,15812290,15.17,Win,25967.8
CBSTF,2022-05-06,1.88,2.13,2.13,1.7,507400,13.3,Win,25967.8
CCHWF,2022-05-06,1.88,2.13,2.13,1.7,507400,13.3,Win,25967.8
CPS,2022-05-06,5.53,6.25,6.5899,5.3401,1368206,13.02,Win,25967.8
SPRO,2022-05-06,1.84,2.07,2.38,1.7,2374571,12.5,Win,25967.8
CURLF,2022-05-06,5.32,5.952,5.952,5.14,539500,11.88,Win,25967.8
CERS,2022-05-06,4.74,5.28,5.29,4.5,3167362,11.39,Win,25967.8
CRLBF,2022-05-06,3.92,4.34,4.34,3.82,891400,10.71,Win,25967.8
ENDP,2022-05-06,1.285,1.42,1.5199,1.28,21346263,10.51,Win,25967.8
ENDPQ,2022-05-06,1.285,1.42,1.5199,1.28,20785747,10.51,Win,25967.8
HEAR,2022-05-06,15.1,16.62,17.29,15.1,1707948,10.07,Win,25967.8
TBCH,2022-05-06,15.1,16.62,17.29,15.1,1707900,10.07,Win,25967.8
CVET,2022-05-06,14.04,15.45,15.63,13.39,1707702,10.04,Win,25967.8
BWV,2022-05-09,3.7,5.42,6.43,3.6465,35571623,46.49,Win,1070.81
MDVL,2022-05-09,1.68,2.2,2.31,1.65,13100874,30.95,Win,1070.81
MDVLQ,2022-05-09,1.68,2.2,2.31,1.65,13080973,30.95,Win,1070.81
CTK,2022-05-09,1.04,1.31,1.35,0.9601,894943,25.96,Win,1070.81
CTKYY,2022-05-09,1.04,1.31,1.35,0.9601,892653,25.96,Win,1070.81
CIFR,2022-05-09,2.79,3.23,3.32,2.19,1331100,15.77,Win,1070.81
DRIP,2022-05-09,21.61,24.84,25.05,21.61,5321300,14.95,Win,1070.81
EIGR,2022-05-09,6.35,7.19,7.31,6.02,1128752,13.23,Win,1070.81
KOLD,2022-05-09,7.55,8.43,8.71,7.54,11375650,11.66,Win,1070.81
ERY,2022-05-09,4.56,5.09,5.13,4.56,967108.8,11.62,Win,1070.81
NRDE,2022-05-09,1.61,1.785,1.88,1.55,674333,10.87,Win,1070.81
RIDE,2022-05-09,1.61,1.785,1.88,1.55,10300656,10.87,Win,1070.81
RIDEQ,2022-05-09,1.61,1.785,1.88,1.55,674333,10.87,Win,1070.81
SNCE,2022-05-09,3.36,3.71,3.99,3.36,566050,10.42,Win,1070.81
SKYH,2022-05-10,7.59,9.62,9.67,7.51,5807500,26.75,Win,526.95
AHCO,2022-05-10,11.94,14.86,15.47,11.94,4647200,24.46,Win,526.95
ANNX,2022-05-10,2.675,3.2,3.27,2.65,1445300,19.63,Win,526.95
CARA,2022-05-10,7.71,9.22,9.35,7.71,2369442,19.58,Win,526.95
MYOV,2022-05-10,8.16,9.65,9.99,7.99,3163099,18.26,Win,526.95
ALTO,2022-05-10,4.1,4.84,5.1,4.1,3848300,18.05,Win,526.95
LDI,2022-05-10,2.02,2.38,2.4,2,3210100,17.82,Win,526.95
BHC,2022-05-10,8,9.4,10.71,7.8,42421992,17.5,Win,526.95
AUPH,2022-05-10,9.61,11.27,11.34,9.61,5681900,17.27,Win,526.95
TCRX,2022-05-10,1.7,1.99,2.3,1.7,3730687,17.06,Win,526.95
CYT,2022-05-10,1.64,1.9,2.21,1.64,866721,15.85,Win,526.95
CYTT,2022-05-10,1.64,1.9,2.21,1.64,854700,15.85,Win,526.95
PGEN,2022-05-10,1.12,1.29,1.38,1.12,1715200,15.18,Win,526.95
AVYA,2022-05-10,6.55,7.53,8.085,6.55,4834017,14.96,Win,526.95
AVYAQ,2022-05-10,6.55,7.53,8.085,6.55,4834000,14.96,Win,526.95
OPK,2022-05-10,2.55,2.93,2.98,2.54,8962476,14.9,Win,526.95
YMAB,2022-05-10,8.8,10.03,10.59,8.62,941604,13.98,Win,526.95
BWV,2022-05-10,4.47,5.07,6.49,4.26,17131556,13.42,Win,526.95
CTMX,2022-05-10,1.57,1.78,1.83,1.55,2555248,13.38,Win,526.95
EIGR,2022-05-10,7.35,8.28,8.45,7.3,1126605,12.65,Win,526.95
CRGE,2022-05-11,2.91,3.65,3.99,2.9,3681168,25.43,Win,12238.86
CRGEQ,2022-05-11,2.91,3.65,3.99,2.9,3681168,25.43,Win,12238.86
ONDS,2022-05-11,4.05,5.07,6.17,4.05,1208900,25.19,Win,12238.86
ONDS_old,2022-05-11,4.05,5.07,6.17,4.05,1208900,25.19,Win,12238.86
ONTF,2022-05-11,8.62,10.27,10.845,8.54,727100,19.14,Win,12238.86
OLO,2022-05-11,8.2,9.69,10.17,8.11,4301314,18.17,Win,12238.86
SGHT,2022-05-11,6.35,7.35,7.575,6.35,626500,15.75,Win,12238.86
BWV,2022-05-11,5.22,6.01,6.84,5.15,25872412,15.13,Win,12238.86
LVOX,2022-05-11,2.18,2.48,2.52,2.13,547343,13.76,Win,12238.86
HRB,2022-05-11,25,28.41,28.63,24.99,6495300,13.64,Win,12238.86
CIZ,2022-05-11,2.075,2.35,2.39,2.03,6373258,13.25,Win,12238.86
SFT,2022-05-11,1.06,1.2,1.24,1.06,2214158,13.21,Win,12238.86
HDSN,2022-05-11,7.91,8.85,9.09,7.91,1379153,11.88,Win,12238.86
BSGM,2022-05-11,0.9,1,1.05,0.8782,1041743,11.11,Win,12238.86
GOED,2022-05-11,1.3,1.44,1.49,1.3,2441770,10.77,Win,12238.86
POL,2022-05-11,1.3,1.44,1.49,1.3,2441770,10.77,Win,12238.86
RDBX,2022-05-11,2.89,3.2,6.1233,2.8,65271202,10.73,Win,12238.86
EVEX,2022-05-11,8.49,9.37,11.625,8.2,2449000,10.37,Win,12238.86
AMRS,2022-05-13,1.82,2.36,2.38,1.75,18806399,29.67,Win,291.45
AMRSQ,2022-05-13,1.82,2.36,2.38,1.75,18419308,29.67,Win,291.45
PAGS,2022-05-13,10.54,13.47,13.5,10.54,9603400,27.8,Win,291.45
EXFY,2022-05-13,16.35,20.49,20.699,16.24,1392900,25.32,Win,291.45
LSPD,2022-05-13,17.1,21.37,21.53,17.1,2864766,24.97,Win,291.45
OPNT,2022-05-13,10.12,12.47,12.52,7.34,532708,23.22,Win,291.45
BSGM,2022-05-13,1,1.22,1.28,1,1077375,22.0,Win,291.45
VRDN,2022-05-13,11.15,13.52,14.16,10.75,500964,21.26,Win,291.45
NUTX,2022-05-13,5.05,6.12,6.3,4.96,3930393,21.19,Win,291.45
PRCH,2022-05-13,3.83,4.64,4.73,3.83,3624700,21.15,Win,291.45
POSH,2022-05-13,9.95,12.04,12.35,9.95,3157160,21.01,Win,291.45
VYGVF,2022-05-13,2.55,3.07,3.09,2.499,708700,20.39,Win,291.45
VYGVQ,2022-05-13,2.55,3.07,3.09,2.4994,708733,20.39,Win,291.45
EQRX,2022-05-13,3.44,4.11,4.26,3.44,3677873,19.48,Win,291.45
TSP,2022-05-13,7.25,8.66,8.81,7.25,4351511,19.45,Win,291.45
TSPH,2022-05-13,7.25,8.66,8.81,7.25,4288261,19.45,Win,291.45
ROIV,2022-05-13,2.9,3.46,3.54,2.88,1096100,19.31,Win,291.45
AMRN,2022-05-13,1.26,1.49,1.5,1.25,576925,18.25,Win,291.45
EMBK,2022-05-13,1.98,2.34,2.5094,1.975,6830065,18.18,Win,291.45
SLGC,2022-05-13,4.59,5.42,5.8,4.55,3554994,18.08,Win,291.45
GLBE,2022-05-17,15.69,22.57,23.5,15.63,24913080,43.85,Win,1945.96
EOSE,2022-05-17,1.41,1.9,2.35,1.29,38511600,34.75,Win,1945.96
RDBX,2022-05-17,2.92,3.91,3.99,2.65,16425526,33.9,Win,1945.96
FPAY,2022-05-17,0.94,1.24,1.3195,0.94,936911,31.91,Win,1945.96
FPAYQ,2022-05-17,0.94,1.24,1.3195,0.94,936911,31.91,Win,1945.96
BMEA,2022-05-17,3.99,5.22,5.45,3.94,1261000,30.83,Win,1945.96
NUTX,2022-05-17,5.84,7.49,7.64,5.84,2581800,28.25,Win,1945.96
VERU,2022-05-17,12.93,15.6,15.75,12.76,5047009,20.65,Win,1945.96
